,noc,season,year,athletes,athletes_female_percentage,avg_age,agv_height,avg_weight,prev_medals,prev_gold_medals,sports,events,total_medals
2991,ESP,Winter,2002,7,0.42857142857142855,27.0,173.0,67.0,0.0,0.0,3,7,0
2992,ESP,Winter,2006,16,0.5625,25.0,172.0,66.0,0.0,0.0,5,15,0
2993,ESP,Winter,2010,18,0.4444444444444444,25.0,173.0,67.0,0.0,0.0,7,23,0
2994,ESP,Winter,2014,20,0.3,26.0,174.0,69.0,0.0,0.0,7,25,0
2995,EGY,Winter,1984,1,0.0,18.0,175.0,66.0,,,1,3,0
2996,IRI,Winter,1956,3,0.0,24.0,175.0,70.0,,,1,3,0
2997,IRI,Winter,1964,4,0.0,25.0,174.0,73.0,,,1,3,0
2998,IRI,Winter,1968,4,0.0,27.0,173.0,73.0,0.0,0.0,1,3,0
2999,IRI,Winter,1972,4,0.0,27.0,169.0,71.0,0.0,0.0,1,3,0
3000,IRI,Winter,1976,4,0.0,24.0,173.0,71.0,0.0,0.0,1,3,0
3001,IRI,Winter,1998,1,0.0,23.0,175.0,70.0,,,1,1,0
3002,IRI,Winter,2002,2,0.0,25.0,175.0,78.0,0.0,0.0,2,2,0
3003,IRI,Winter,2006,2,0.0,35.0,174.0,73.0,0.0,0.0,2,3,0
3004,IRI,Winter,2010,4,0.25,23.0,175.0,67.0,0.0,0.0,2,5,0
3005,IRI,Winter,2014,5,0.4,26.0,174.0,70.0,0.0,0.0,2,5,0
3006,BUL,Winter,1936,7,0.0,26.0,175.0,70.0,,,2,3,0
3007,BUL,Winter,1948,4,0.0,25.0,175.0,70.0,0.0,0.0,3,5,0
3008,BUL,Winter,1952,10,0.0,24.0,175.0,70.0,0.0,0.0,2,6,0
3009,BUL,Winter,1956,7,0.14285714285714285,25.0,175.0,70.0,0.0,0.0,2,7,0
3010,BUL,Winter,1960,7,0.42857142857142855,25.0,175.0,69.0,0.0,0.0,2,7,0
3011,BUL,Winter,1964,7,0.5714285714285714,27.0,171.0,66.0,0.0,0.0,2,9,0
3012,BUL,Winter,1968,6,0.6666666666666666,27.0,165.0,63.0,0.0,0.0,2,8,0
3013,BUL,Winter,1972,4,0.0,25.0,171.0,68.0,0.0,0.0,2,6,0
3014,BUL,Winter,1976,29,0.0,26.0,176.0,71.0,0.0,0.0,4,9,0
3015,BUL,Winter,1980,8,0.0,22.0,177.0,73.0,0.0,0.0,3,6,1
3016,BUL,Winter,1984,16,0.0625,24.0,176.0,72.0,1.0,0.0,5,11,0
3017,BUL,Winter,1988,27,0.07407407407407407,25.0,176.0,73.0,0.0,0.0,7,17,0
3018,BUL,Winter,1992,30,0.26666666666666666,24.0,176.0,73.0,0.0,0.0,7,27,0
3019,BUL,Winter,1994,17,0.4117647058823529,24.0,176.0,70.0,0.0,0.0,7,22,0
3020,BUL,Winter,1998,19,0.5789473684210527,23.0,172.0,65.0,0.0,0.0,6,22,1
3021,BUL,Winter,2002,23,0.43478260869565216,25.0,171.0,65.0,1.0,1.0,7,27,3
3022,BUL,Winter,2006,21,0.47619047619047616,27.0,171.0,65.0,3.0,0.0,8,25,1
3023,BUL,Winter,2010,19,0.3684210526315789,26.0,173.0,68.0,1.0,0.0,6,26,0
3024,BUL,Winter,2014,18,0.2777777777777778,26.0,175.0,70.0,0.0,0.0,6,27,0
3025,ITA,Winter,1924,23,0.0,25.0,175.0,70.0,,,4,5,0
3026,ITA,Winter,1928,13,0.0,26.0,175.0,71.0,0.0,0.0,5,6,0
3027,ITA,Winter,1932,12,0.0,28.0,171.0,70.0,0.0,0.0,4,6,0
3028,ITA,Winter,1936,40,0.125,26.0,175.0,70.0,0.0,0.0,7,11,0
3029,ITA,Winter,1948,54,0.05555555555555555,28.0,175.0,70.0,0.0,0.0,9,21,1
3030,ITA,Winter,1952,33,0.15151515151515152,28.0,176.0,70.0,1.0,1.0,6,17,2
3031,ITA,Winter,1956,65,0.18461538461538463,25.0,175.0,71.0,2.0,1.0,8,22,3
3032,ITA,Winter,1960,28,0.25,24.0,173.0,69.0,3.0,1.0,6,17,1
3033,ITA,Winter,1964,61,0.13114754098360656,26.0,173.0,70.0,1.0,0.0,9,25,4
3034,ITA,Winter,1968,47,0.1702127659574468,26.0,173.0,70.0,4.0,0.0,8,24,4
3035,ITA,Winter,1972,44,0.06818181818181818,26.0,175.0,73.0,4.0,4.0,9,21,5
3036,ITA,Winter,1976,58,0.1896551724137931,24.0,175.0,71.0,5.0,2.0,9,27,4
3037,ITA,Winter,1980,46,0.2608695652173913,24.0,174.0,69.0,4.0,1.0,8,28,2
3038,ITA,Winter,1984,74,0.20270270270270271,25.0,175.0,71.0,2.0,0.0,9,33,2
3039,ITA,Winter,1988,58,0.27586206896551724,25.0,175.0,71.0,2.0,2.0,8,35,5
3040,ITA,Winter,1992,107,0.2616822429906542,25.0,175.0,71.0,5.0,2.0,11,49,14
3041,ITA,Winter,1994,104,0.25,26.0,174.0,71.0,14.0,4.0,11,53,20
3042,ITA,Winter,1998,113,0.3008849557522124,27.0,175.0,73.0,20.0,7.0,13,54,10
3043,ITA,Winter,2002,109,0.42201834862385323,27.0,173.0,68.0,10.0,2.0,12,66,13
3044,ITA,Winter,2006,179,0.40782122905027934,27.0,174.0,70.0,13.0,4.0,15,79,11
3045,ITA,Winter,2010,109,0.3669724770642202,28.0,174.0,69.0,11.0,5.0,13,69,5
3046,ITA,Winter,2014,110,0.39090909090909093,27.0,173.0,69.0,5.0,1.0,13,75,8
3047,AZE,Winter,1998,4,0.5,22.0,169.0,61.0,,,1,3,0
3048,AZE,Winter,2002,4,0.25,24.0,173.0,66.0,0.0,0.0,2,3,0
3049,AZE,Winter,2006,2,0.5,28.0,172.0,61.0,0.0,0.0,1,1,0
3050,AZE,Winter,2010,2,0.5,33.0,178.0,70.0,0.0,0.0,1,4,0
3051,AZE,Winter,2014,3,0.3333333333333333,24.0,175.0,76.0,0.0,0.0,2,3,0
3052,RUS,Winter,1994,113,0.336283185840708,25.0,175.0,71.0,,,12,56,23
3053,RUS,Winter,1998,122,0.3524590163934426,26.0,176.0,71.0,23.0,11.0,12,52,18
3054,RUS,Winter,2002,151,0.4370860927152318,26.0,175.0,72.0,18.0,9.0,15,62,13
3055,RUS,Winter,2006,174,0.42528735632183906,26.0,175.0,72.0,13.0,5.0,15,75,22
3056,RUS,Winter,2010,175,0.46285714285714286,26.0,176.0,71.0,22.0,8.0,15,77,15
3057,RUS,Winter,2014,213,0.4131455399061033,26.0,176.0,72.0,15.0,3.0,15,94,33
3058,ARG,Winter,1928,10,0.0,28.0,177.0,70.0,,,1,1,0
3059,ARG,Winter,1948,9,0.0,21.0,175.0,70.0,,,2,5,0
3060,ARG,Winter,1952,12,0.08333333333333333,23.0,175.0,70.0,0.0,0.0,2,7,0
3061,ARG,Winter,1960,6,0.16666666666666666,25.0,175.0,70.0,,,2,8,0
3062,ARG,Winter,1964,12,0.08333333333333333,28.0,176.0,71.0,0.0,0.0,3,8,0
3063,ARG,Winter,1968,5,0.6,21.0,172.0,68.0,0.0,0.0,1,5,0
3064,ARG,Winter,1972,2,0.0,20.0,171.0,67.0,0.0,0.0,1,3,0
3065,ARG,Winter,1976,8,0.0,19.0,175.0,70.0,0.0,0.0,2,5,0
3066,ARG,Winter,1980,13,0.0,24.0,176.0,70.0,0.0,0.0,3,8,0
3067,ARG,Winter,1984,18,0.2777777777777778,21.0,177.0,70.0,0.0,0.0,3,12,0
3068,ARG,Winter,1988,15,0.3333333333333333,20.0,177.0,72.0,0.0,0.0,4,16,0
3069,ARG,Winter,1992,20,0.25,23.0,176.0,71.0,0.0,0.0,5,21,0
3070,ARG,Winter,1994,10,0.6,20.0,175.0,67.0,0.0,0.0,2,11,0
3071,ARG,Winter,1998,2,0.5,21.0,173.0,69.0,0.0,0.0,2,6,0
3072,ARG,Winter,2002,11,0.2727272727272727,23.0,173.0,71.0,0.0,0.0,5,17,0
3073,ARG,Winter,2006,9,0.4444444444444444,24.0,174.0,69.0,0.0,0.0,5,13,0
3074,ARG,Winter,2010,7,0.42857142857142855,28.0,173.0,69.0,0.0,0.0,3,11,0
3075,ARG,Winter,2014,7,0.42857142857142855,27.0,176.0,71.0,0.0,0.0,2,10,0
3076,BLR,Winter,1994,33,0.36363636363636365,24.0,173.0,66.0,,,7,29,2
3077,BLR,Winter,1998,59,0.2542372881355932,27.0,175.0,70.0,2.0,0.0,9,29,2
3078,BLR,Winter,2002,64,0.3125,27.0,174.0,69.0,2.0,0.0,9,38,1
3079,BLR,Winter,2006,28,0.5,28.0,171.0,63.0,1.0,0.0,7,27,1
3080,BLR,Winter,2010,47,0.2978723404255319,28.0,176.0,71.0,1.0,0.0,6,28,3
3081,BLR,Winter,2014,26,0.4230769230769231,29.0,172.0,67.0,3.0,1.0,5,31,6
3082,GRE,Winter,1936,1,0.0,20.0,175.0,70.0,,,2,2,0
3083,GRE,Winter,1948,1,0.0,27.0,175.0,70.0,0.0,0.0,1,2,0
3084,GRE,Winter,1952,3,0.0,31.0,175.0,70.0,0.0,0.0,1,2,0
3085,GRE,Winter,1956,3,0.0,36.0,175.0,70.0,0.0,0.0,1,3,0
3086,GRE,Winter,1964,3,0.0,23.0,176.0,73.0,,,1,3,0
3087,GRE,Winter,1968,3,0.0,25.0,179.0,75.0,0.0,0.0,2,5,0
3088,GRE,Winter,1972,3,0.0,20.0,175.0,74.0,0.0,0.0,1,2,0
3089,GRE,Winter,1976,4,0.0,23.0,175.0,71.0,0.0,0.0,2,5,0
3090,GRE,Winter,1980,3,0.0,19.0,173.0,72.0,0.0,0.0,1,2,0
3091,GRE,Winter,1984,6,0.0,22.0,177.0,76.0,0.0,0.0,2,4,0
3092,GRE,Winter,1988,6,0.16666666666666666,21.0,175.0,72.0,0.0,0.0,2,9,0
3093,GRE,Winter,1992,8,0.125,22.0,176.0,71.0,0.0,0.0,3,12,0
3094,GRE,Winter,1994,9,0.2222222222222222,26.0,176.0,72.0,0.0,0.0,5,9,0
3095,GRE,Winter,1998,13,0.23076923076923078,27.0,180.0,79.0,0.0,0.0,6,11,0
3096,GRE,Winter,2002,10,0.4,26.0,175.0,73.0,0.0,0.0,5,16,0
3097,GRE,Winter,2006,5,0.4,27.0,176.0,77.0,0.0,0.0,3,8,0
3098,GRE,Winter,2010,7,0.42857142857142855,28.0,174.0,72.0,0.0,0.0,3,10,0
3099,GRE,Winter,2014,7,0.2857142857142857,24.0,176.0,74.0,0.0,0.0,4,10,0
3100,CMR,Winter,2002,1,0.0,29.0,198.0,54.0,,,1,2,0
3101,TUR,Winter,1936,6,0.0,22.0,175.0,70.0,,,2,3,0
3102,TUR,Winter,1948,4,0.0,21.0,175.0,70.0,0.0,0.0,1,3,0
3103,TUR,Winter,1956,4,0.0,24.0,175.0,72.0,,,1,3,0
3104,TUR,Winter,1960,2,0.0,25.0,172.0,69.0,0.0,0.0,1,3,0
3105,TUR,Winter,1964,5,0.0,28.0,173.0,69.0,0.0,0.0,1,3,0
3106,TUR,Winter,1968,11,0.0,22.0,171.0,68.0,0.0,0.0,2,5,0
3107,TUR,Winter,1976,9,0.0,22.0,170.0,68.0,,,2,6,0
3108,TUR,Winter,1984,7,0.0,19.0,176.0,69.0,,,2,3,0
3109,TUR,Winter,1988,8,0.0,21.0,175.0,69.0,0.0,0.0,2,5,0
3110,TUR,Winter,1992,8,0.0,23.0,175.0,69.0,0.0,0.0,2,5,0
3111,TUR,Winter,1994,1,0.0,28.0,175.0,70.0,0.0,0.0,1,1,0
3112,TUR,Winter,1998,1,0.0,24.0,175.0,70.0,0.0,0.0,1,1,0
3113,TUR,Winter,2002,3,0.3333333333333333,20.0,169.0,64.0,0.0,0.0,2,5,0
3114,TUR,Winter,2006,6,0.5,21.0,171.0,66.0,0.0,0.0,3,14,0
3115,TUR,Winter,2010,5,0.6,26.0,169.0,65.0,0.0,0.0,3,9,0
3116,TUR,Winter,2014,6,0.5,29.0,170.0,66.0,0.0,0.0,3,10,0
3117,CHI,Winter,1948,4,0.0,24.0,175.0,70.0,,,1,3,0
3118,CHI,Winter,1952,3,0.0,26.0,175.0,70.0,0.0,0.0,1,3,0
3119,CHI,Winter,1956,3,0.0,27.0,173.0,71.0,0.0,0.0,1,3,0
3120,CHI,Winter,1960,5,0.0,21.0,172.0,68.0,0.0,0.0,1,3,0
3121,CHI,Winter,1964,5,0.0,23.0,174.0,70.0,0.0,0.0,1,3,0
3122,CHI,Winter,1968,4,0.25,20.0,174.0,71.0,0.0,0.0,1,5,0
3123,CHI,Winter,1976,5,0.0,22.0,175.0,70.0,,,1,3,0
3124,CHI,Winter,1984,4,0.0,20.0,172.0,73.0,,,1,3,0
3125,CHI,Winter,1988,5,0.0,19.0,177.0,75.0,0.0,0.0,1,5,0
3126,CHI,Winter,1992,5,0.0,23.0,175.0,70.0,0.0,0.0,1,4,0
3127,CHI,Winter,1994,3,0.0,26.0,178.0,77.0,0.0,0.0,1,3,0
3128,CHI,Winter,1998,3,0.0,24.0,176.0,77.0,0.0,0.0,1,3,0
3129,CHI,Winter,2002,6,0.3333333333333333,23.0,171.0,69.0,0.0,0.0,2,8,0
3130,CHI,Winter,2006,9,0.4444444444444444,24.0,174.0,71.0,0.0,0.0,2,10,0
3131,CHI,Winter,2010,3,0.3333333333333333,22.0,176.0,74.0,0.0,0.0,1,8,0
3132,CHI,Winter,2014,6,0.5,24.0,177.0,75.0,0.0,0.0,3,12,0
3133,MEX,Winter,1928,5,0.0,26.0,174.0,70.0,,,1,1,0
3134,MEX,Winter,1984,1,0.0,25.0,183.0,77.0,,,1,3,0
3135,MEX,Winter,1988,11,0.09090909090909091,27.0,177.0,73.0,0.0,0.0,4,11,0
3136,MEX,Winter,1992,20,0.2,24.0,175.0,71.0,0.0,0.0,4,15,0
3137,MEX,Winter,1994,1,0.0,35.0,183.0,77.0,0.0,0.0,1,1,0
3138,MEX,Winter,2002,3,0.0,32.0,177.0,81.0,,,2,2,0
3139,MEX,Winter,2010,1,0.0,51.0,183.0,77.0,,,1,2,0
3140,MEX,Winter,2014,1,0.0,55.0,183.0,77.0,0.0,0.0,1,1,0
3141,URS,Winter,1956,53,0.11320754716981132,26.0,174.0,71.0,,,6,19,15
3142,URS,Winter,1960,62,0.22580645161290322,27.0,172.0,70.0,15.0,6.0,8,22,21
3143,URS,Winter,1964,69,0.2318840579710145,26.0,170.0,70.0,21.0,7.0,8,27,24
3144,URS,Winter,1968,74,0.2702702702702703,25.0,172.0,70.0,24.0,11.0,8,30,13
3145,URS,Winter,1972,76,0.27631578947368424,26.0,171.0,69.0,13.0,5.0,9,33,16
3146,URS,Winter,1976,79,0.25316455696202533,25.0,173.0,71.0,16.0,8.0,9,35,27
3147,URS,Winter,1980,86,0.26744186046511625,25.0,175.0,72.0,27.0,13.0,9,35,22
3148,URS,Winter,1984,99,0.25252525252525254,25.0,175.0,72.0,22.0,10.0,10,38,25
3149,URS,Winter,1988,101,0.22772277227722773,25.0,178.0,75.0,25.0,6.0,10,40,29
3150,HUN,Winter,1924,4,0.0,26.0,175.0,68.0,,,2,3,0
3151,HUN,Winter,1928,13,0.0,29.0,175.0,70.0,0.0,0.0,4,6,0
3152,HUN,Winter,1932,4,0.5,30.0,175.0,70.0,0.0,0.0,1,1,1
3153,HUN,Winter,1936,25,0.12,23.0,175.0,70.0,1.0,0.0,5,9,1
3154,HUN,Winter,1948,22,0.22727272727272727,26.0,175.0,70.0,1.0,0.0,5,15,1
3155,HUN,Winter,1952,12,0.3333333333333333,23.0,174.0,69.0,1.0,0.0,4,14,1
3156,HUN,Winter,1956,2,0.5,28.0,163.0,56.0,1.0,0.0,1,1,1
3157,HUN,Winter,1960,3,0.3333333333333333,31.0,175.0,70.0,1.0,0.0,3,4,0
3158,HUN,Winter,1964,28,0.21428571428571427,24.0,173.0,71.0,0.0,0.0,6,18,0
3159,HUN,Winter,1968,10,0.2,24.0,172.0,71.0,0.0,0.0,4,13,0
3160,HUN,Winter,1972,1,1.0,21.0,158.0,60.0,0.0,0.0,1,1,0
3161,HUN,Winter,1976,3,0.3333333333333333,21.0,175.0,65.0,0.0,0.0,1,2,0
3162,HUN,Winter,1980,2,0.5,25.0,175.0,62.0,0.0,0.0,1,1,1
3163,HUN,Winter,1984,9,0.2222222222222222,22.0,176.0,71.0,1.0,0.0,4,8,0
3164,HUN,Winter,1988,5,0.4,25.0,177.0,69.0,0.0,0.0,3,6,0
3165,HUN,Winter,1992,24,0.4583333333333333,23.0,175.0,67.0,0.0,0.0,6,29,0
3166,HUN,Winter,1994,16,0.6875,22.0,173.0,65.0,0.0,0.0,5,18,0
3167,HUN,Winter,1998,17,0.5294117647058824,23.0,176.0,73.0,0.0,0.0,6,18,0
3168,HUN,Winter,2002,25,0.44,25.0,177.0,73.0,0.0,0.0,7,30,0
3169,HUN,Winter,2006,19,0.42105263157894735,25.0,179.0,72.0,0.0,0.0,6,22,0
3170,HUN,Winter,2010,15,0.6,24.0,175.0,70.0,0.0,0.0,5,20,0
3171,HUN,Winter,2014,16,0.5625,25.0,174.0,70.0,0.0,0.0,5,23,0
3172,ALG,Winter,1992,4,0.25,20.0,175.0,70.0,,,1,5,0
3173,ALG,Winter,2006,2,0.5,25.0,172.0,63.0,,,2,3,0
3174,ALG,Winter,2010,1,0.0,17.0,170.0,65.0,0.0,0.0,1,1,0
3175,PAK,Winter,2010,1,0.0,23.0,168.0,55.0,,,1,1,0
3176,PAK,Winter,2014,1,0.0,18.0,163.0,64.0,0.0,0.0,1,1,0
3177,LIB,Winter,1948,2,0.0,24.0,175.0,70.0,,,1,3,0
3178,LIB,Winter,1952,1,0.0,27.0,175.0,70.0,0.0,0.0,1,3,0
3179,LIB,Winter,1956,3,0.0,27.0,175.0,70.0,0.0,0.0,2,4,0
3180,LIB,Winter,1960,2,0.0,25.0,174.0,66.0,0.0,0.0,1,3,0
3181,LIB,Winter,1964,4,0.0,24.0,175.0,68.0,0.0,0.0,1,3,0
3182,LIB,Winter,1968,3,0.0,23.0,171.0,68.0,0.0,0.0,1,2,0
3183,LIB,Winter,1972,1,0.0,20.0,174.0,72.0,0.0,0.0,1,2,0
3184,LIB,Winter,1976,1,1.0,22.0,175.0,70.0,0.0,0.0,1,1,0
3185,LIB,Winter,1980,3,0.3333333333333333,22.0,175.0,70.0,0.0,0.0,1,5,0
3186,LIB,Winter,1984,4,0.0,24.0,175.0,70.0,0.0,0.0,1,2,0
3187,LIB,Winter,1988,4,0.0,25.0,175.0,70.0,0.0,0.0,1,3,0
3188,LIB,Winter,1992,4,0.0,23.0,175.0,70.0,0.0,0.0,1,3,0
3189,LIB,Winter,2002,2,0.5,19.0,171.0,64.0,,,1,3,0
3190,LIB,Winter,2006,3,0.3333333333333333,26.0,173.0,74.0,0.0,0.0,2,7,0
3191,LIB,Winter,2010,3,0.6666666666666666,21.0,169.0,60.0,0.0,0.0,1,5,0
3192,LIB,Winter,2014,2,0.5,20.0,180.0,70.0,0.0,0.0,1,3,0
3193,GER,Winter,1928,44,0.11363636363636363,27.0,176.0,70.0,,,7,12,1
3194,GER,Winter,1932,20,0.0,29.0,177.0,70.0,1.0,0.0,3,4,2
3195,GER,Winter,1936,55,0.12727272727272726,26.0,175.0,71.0,2.0,0.0,8,17,6
3196,GER,Winter,1952,53,0.22641509433962265,26.0,175.0,72.0,,,8,21,7
3197,GER,Winter,1956,63,0.1746031746031746,27.0,175.0,72.0,7.0,3.0,8,24,2
3198,GER,Winter,1960,74,0.24324324324324326,24.0,175.0,70.0,2.0,1.0,8,27,8
3199,GER,Winter,1964,96,0.23958333333333334,25.0,173.0,69.0,8.0,4.0,10,34,9
3200,GER,Winter,1992,111,0.32432432432432434,25.0,177.0,71.0,,,11,51,26
3201,GER,Winter,1994,112,0.29464285714285715,26.0,177.0,73.0,26.0,10.0,11,48,24
3202,GER,Winter,1998,125,0.376,26.0,177.0,72.0,24.0,9.0,14,58,29
3203,GER,Winter,2002,157,0.4394904458598726,27.0,176.0,71.0,29.0,12.0,14,69,36
3204,GER,Winter,2006,155,0.3935483870967742,28.0,176.0,71.0,36.0,12.0,15,70,29
3205,GER,Winter,2010,149,0.37583892617449666,28.0,177.0,74.0,29.0,11.0,15,77,30
3206,GER,Winter,2014,151,0.4966887417218543,27.0,176.0,71.0,30.0,10.0,15,79,19
3207,CAN,Winter,1924,12,0.08333333333333333,24.0,175.0,72.0,,,3,8,1
3208,CAN,Winter,1928,23,0.13043478260869565,23.0,176.0,71.0,1.0,1.0,6,10,1
3209,CAN,Winter,1932,42,0.09523809523809523,24.0,175.0,71.0,1.0,1.0,6,12,7
3210,CAN,Winter,1936,29,0.2413793103448276,26.0,176.0,70.0,7.0,1.0,7,13,1
3211,CAN,Winter,1948,28,0.14285714285714285,26.0,176.0,71.0,1.0,0.0,7,16,3
3212,CAN,Winter,1952,39,0.20512820512820512,24.0,176.0,71.0,3.0,2.0,6,16,2
3213,CAN,Winter,1956,35,0.22857142857142856,24.0,175.0,71.0,2.0,1.0,7,19,3
3214,CAN,Winter,1960,44,0.22727272727272727,24.0,173.0,70.0,3.0,0.0,7,22,4
3215,CAN,Winter,1964,55,0.21818181818181817,25.0,172.0,70.0,4.0,2.0,8,27,3
3216,CAN,Winter,1968,70,0.21428571428571427,23.0,175.0,71.0,3.0,1.0,9,30,3
3217,CAN,Winter,1972,47,0.3829787234042553,21.0,174.0,67.0,3.0,1.0,7,28,1
3218,CAN,Winter,1976,59,0.3559322033898305,23.0,174.0,67.0,1.0,0.0,8,33,3
3219,CAN,Winter,1980,59,0.3050847457627119,23.0,174.0,70.0,3.0,1.0,8,26,2
3220,CAN,Winter,1984,67,0.29850746268656714,23.0,174.0,70.0,2.0,0.0,8,30,4
3221,CAN,Winter,1988,112,0.26785714285714285,24.0,175.0,72.0,4.0,2.0,10,45,5
3222,CAN,Winter,1992,108,0.26851851851851855,26.0,175.0,72.0,5.0,0.0,11,51,7
3223,CAN,Winter,1994,95,0.30526315789473685,25.0,175.0,74.0,7.0,2.0,10,47,13
3224,CAN,Winter,1998,144,0.4375,26.0,175.0,74.0,13.0,3.0,12,55,15
3225,CAN,Winter,2002,150,0.43333333333333335,27.0,176.0,75.0,15.0,6.0,13,64,17
3226,CAN,Winter,2006,191,0.43455497382198954,26.0,176.0,74.0,17.0,7.0,15,78,24
3227,CAN,Winter,2010,201,0.43781094527363185,27.0,176.0,74.0,24.0,7.0,15,83,26
3228,CAN,Winter,2014,217,0.4423963133640553,27.0,176.0,73.0,26.0,14.0,14,93,25
3229,IRL,Winter,1992,4,0.0,31.0,184.0,87.0,,,1,1,0
3230,IRL,Winter,1998,6,0.0,30.0,189.0,94.0,,,2,4,0
3231,IRL,Winter,2002,6,0.16666666666666666,30.0,182.0,83.0,0.0,0.0,4,8,0
3232,IRL,Winter,2006,4,0.25,26.0,176.0,69.0,0.0,0.0,3,5,0
3233,IRL,Winter,2010,6,0.5,27.0,177.0,71.0,0.0,0.0,4,6,0
3234,IRL,Winter,2014,5,0.2,20.0,174.0,74.0,0.0,0.0,4,8,0
3235,AUS,Winter,1924,1,0.0,35.0,175.0,70.0,,,1,1,1
3236,AUS,Winter,1936,1,0.0,22.0,175.0,70.0,,,1,3,0
3237,AUS,Winter,1952,9,0.2222222222222222,25.0,173.0,68.0,,,4,10,0
3238,AUS,Winter,1956,8,0.125,25.0,171.0,65.0,0.0,0.0,3,11,0
3239,AUS,Winter,1960,30,0.13333333333333333,27.0,174.0,69.0,0.0,0.0,6,14,0
3240,AUS,Winter,1964,5,0.4,23.0,175.0,70.0,0.0,0.0,1,6,0
3241,AUS,Winter,1968,3,0.0,21.0,181.0,80.0,0.0,0.0,3,7,0
3242,AUS,Winter,1972,4,0.0,22.0,180.0,82.0,0.0,0.0,2,7,0
3243,AUS,Winter,1976,8,0.375,22.0,177.0,74.0,0.0,0.0,3,13,0
3244,AUS,Winter,1980,9,0.4444444444444444,23.0,177.0,74.0,0.0,0.0,4,13,0
3245,AUS,Winter,1984,10,0.2,25.0,179.0,75.0,0.0,0.0,5,15,0
3246,AUS,Winter,1988,19,0.10526315789473684,24.0,177.0,74.0,0.0,0.0,6,20,0
3247,AUS,Winter,1992,22,0.3181818181818182,24.0,175.0,73.0,0.0,0.0,9,24,0
3248,AUS,Winter,1994,25,0.28,25.0,176.0,75.0,0.0,0.0,9,26,1
3249,AUS,Winter,1998,23,0.34782608695652173,28.0,174.0,74.0,1.0,0.0,8,22,1
3250,AUS,Winter,2002,25,0.48,25.0,172.0,72.0,1.0,0.0,5,20,2
3251,AUS,Winter,2006,40,0.425,26.0,174.0,72.0,2.0,2.0,10,31,2
3252,AUS,Winter,2010,40,0.5,27.0,174.0,73.0,2.0,1.0,11,32,3
3253,AUS,Winter,2014,60,0.5166666666666667,24.0,174.0,71.0,3.0,2.0,11,47,3
3254,RSA,Winter,1960,4,0.75,15.0,175.0,70.0,,,1,2,0
3255,RSA,Winter,1994,2,0.5,26.0,167.0,62.0,,,2,3,0
3256,RSA,Winter,1998,2,0.5,19.0,170.0,70.0,0.0,0.0,2,3,0
3257,RSA,Winter,2002,1,0.0,23.0,175.0,75.0,0.0,0.0,1,4,0
3258,RSA,Winter,2006,3,0.0,28.0,180.0,78.0,0.0,0.0,3,9,0
3259,RSA,Winter,2010,2,0.0,27.0,180.0,74.0,0.0,0.0,2,2,0
3260,BEL,Winter,1924,18,0.05555555555555555,25.0,176.0,72.0,,,4,8,1
3261,BEL,Winter,1928,25,0.04,25.0,176.0,71.0,1.0,0.0,3,4,1
3262,BEL,Winter,1932,5,0.2,29.0,171.0,69.0,1.0,0.0,2,2,0
3263,BEL,Winter,1936,27,0.1111111111111111,30.0,175.0,72.0,0.0,0.0,5,10,0
3264,BEL,Winter,1948,11,0.09090909090909091,30.0,175.0,70.0,0.0,0.0,4,10,2
3265,BEL,Winter,1952,9,0.0,28.0,177.0,72.0,2.0,1.0,3,7,0
3266,BEL,Winter,1956,4,0.0,33.0,180.0,74.0,0.0,0.0,3,5,0
3267,BEL,Winter,1964,8,0.125,25.0,176.0,71.0,,,3,6,0
3268,BEL,Winter,1972,1,0.0,19.0,175.0,70.0,,,1,3,0
3269,BEL,Winter,1976,4,0.25,22.0,175.0,70.0,0.0,0.0,2,8,0
3270,BEL,Winter,1980,2,0.0,22.0,178.0,73.0,0.0,0.0,1,3,0
3271,BEL,Winter,1984,4,0.5,23.0,173.0,69.0,0.0,0.0,2,6,0
3272,BEL,Winter,1988,1,1.0,22.0,165.0,47.0,0.0,0.0,1,1,0
3273,BEL,Winter,1992,5,0.2,24.0,177.0,72.0,0.0,0.0,1,3,0
3274,BEL,Winter,1994,5,0.6,24.0,171.0,64.0,0.0,0.0,2,6,0
3275,BEL,Winter,1998,1,0.0,30.0,181.0,84.0,0.0,0.0,1,3,1
3276,BEL,Winter,2002,6,0.0,24.0,177.0,71.0,1.0,0.0,3,7,0
3277,BEL,Winter,2006,4,0.0,29.0,179.0,73.0,0.0,0.0,3,6,0
3278,BEL,Winter,2010,8,0.5,28.0,178.0,74.0,0.0,0.0,4,8,0
3279,BEL,Winter,2014,7,0.5714285714285714,26.0,174.0,67.0,0.0,0.0,5,10,0
3280,KAZ,Winter,1994,29,0.3448275862068966,24.0,178.0,72.0,,,8,32,3
3281,KAZ,Winter,1998,60,0.25,25.0,176.0,71.0,3.0,1.0,8,34,2
3282,KAZ,Winter,2002,50,0.6,26.0,173.0,65.0,2.0,0.0,7,32,0
3283,KAZ,Winter,2006,55,0.21818181818181817,26.0,176.0,70.0,0.0,0.0,7,33,0
3284,KAZ,Winter,2010,37,0.43243243243243246,25.0,174.0,67.0,0.0,0.0,8,44,1
3285,KAZ,Winter,2014,50,0.32,26.0,174.0,69.0,1.0,0.0,10,47,1
