noc,season,year,athletes,athletes_female_percentage,avg_age,agv_height,avg_weight,prev_medals,prev_gold_medals,sports,events,total_medals,km_cluster,ag_cluster
DEN,0,1948,2,0.0,33.0,175.0,70.0,0.0,0.0,2,2,0,0,0
DEN,0,1952,1,0.0,39.0,175.0,70.0,0.0,0.0,1,1,0,0,0
DEN,0,1960,1,0.0,25.0,168.0,67.0,0.0,0.0,1,3,0,0,0
DEN,0,1964,2,0.0,28.0,175.0,69.0,0.0,0.0,2,5,0,0,0
DEN,0,1968,3,0.3333333333333333,29.0,178.0,66.0,0.0,0.0,1,4,0,0,0
DEN,0,1988,1,0.0,20.0,175.0,70.0,0.0,0.0,1,1,0,0,0
DEN,0,1992,6,0.3333333333333333,24.0,181.0,74.0,0.0,0.0,3,10,0,0,0
DEN,0,1994,4,0.0,25.0,184.0,76.0,0.0,0.0,3,6,0,0,0
DEN,0,1998,12,0.5833333333333334,27.0,176.0,70.0,0.0,0.0,6,14,1,0,0
DEN,0,2002,11,0.5454545454545454,36.0,174.0,75.0,1.0,0.0,2,3,0,0,0
DEN,0,2006,4,1.0,29.0,170.0,66.0,0.0,0.0,1,1,0,0,0
DEN,0,2010,17,0.4705882352941176,31.0,176.0,74.0,0.0,0.0,7,16,0,0,0
DEN,0,2014,10,0.4,29.0,184.0,80.0,0.0,0.0,3,9,0,0,0
NED,0,1928,7,0.0,32.0,177.0,76.0,0.0,0.0,2,4,0,0,0
NED,0,1936,8,0.125,26.0,175.0,70.0,0.0,0.0,3,6,0,0,0
NED,0,1948,4,0.0,25.0,175.0,70.0,0.0,0.0,1,4,0,0,0
NED,0,1952,11,0.1818181818181818,25.0,175.0,70.0,0.0,0.0,3,9,3,0,0
NED,0,1956,8,0.25,25.0,174.0,68.0,3.0,0.0,2,5,0,0,0
NED,0,1960,7,0.2857142857142857,28.0,175.0,68.0,0.0,0.0,2,5,2,0,0
NED,0,1964,6,0.3333333333333333,22.0,176.0,71.0,2.0,0.0,2,7,2,0,0
NED,0,1968,9,0.5555555555555556,24.0,175.0,71.0,2.0,1.0,1,8,9,0,0
NED,0,1972,11,0.5454545454545454,27.0,174.0,69.0,9.0,3.0,2,9,9,0,0
NED,0,1976,7,0.5714285714285714,25.0,179.0,73.0,9.0,4.0,2,10,6,0,0
NED,0,1980,29,0.1379310344827586,25.0,179.0,76.0,6.0,1.0,2,10,4,0,0
NED,0,1984,13,0.3076923076923077,24.0,177.0,73.0,4.0,1.0,2,10,0,0,0
NED,0,1988,11,0.4545454545454545,24.0,176.0,71.0,0.0,0.0,1,10,7,0,0
NED,0,1992,19,0.5263157894736842,23.0,178.0,71.0,7.0,3.0,2,13,4,0,0
NED,0,1994,21,0.3809523809523809,23.0,177.0,72.0,4.0,1.0,4,17,4,0,0
NED,0,1998,22,0.5454545454545454,24.0,178.0,73.0,4.0,0.0,3,16,11,0,0
NED,0,2002,27,0.4814814814814814,27.0,180.0,75.0,11.0,5.0,4,17,8,0,0
NED,0,2006,33,0.5151515151515151,26.0,180.0,75.0,8.0,3.0,4,23,9,0,0
NED,0,2010,32,0.53125,26.0,178.0,73.0,9.0,3.0,4,22,8,0,0
NED,0,2014,39,0.4871794871794871,27.0,178.0,73.0,8.0,4.0,4,28,24,0,0
USA,0,1924,24,0.0833333333333333,27.0,175.0,71.0,0.0,0.0,6,11,4,0,0
USA,0,1928,24,0.125,28.0,176.0,70.0,4.0,1.0,7,12,6,0,0
USA,0,1932,64,0.09375,28.0,176.0,71.0,6.0,2.0,7,14,12,0,0
USA,0,1936,55,0.1636363636363636,27.0,175.0,71.0,12.0,6.0,8,17,4,0,0
USA,0,1948,69,0.144927536231884,25.0,174.0,69.0,4.0,1.0,9,20,8,0,0
USA,0,1952,66,0.1515151515151515,25.0,176.0,70.0,8.0,3.0,8,20,11,0,0
USA,0,1956,67,0.1492537313432835,25.0,176.0,72.0,11.0,4.0,8,21,7,0,0
USA,0,1960,79,0.2278481012658227,24.0,175.0,72.0,7.0,2.0,8,25,10,0,0
USA,0,1964,90,0.2111111111111111,25.0,175.0,74.0,10.0,3.0,10,31,7,0,0
USA,0,1968,96,0.21875,24.0,176.0,73.0,7.0,1.0,10,32,5,0,0
USA,0,1972,103,0.2524271844660194,23.0,175.0,69.0,5.0,1.0,10,35,8,0,0
USA,0,1976,106,0.2830188679245283,23.0,175.0,71.0,8.0,3.0,10,37,10,0,0
USA,0,1980,101,0.2475247524752475,24.0,176.0,71.0,10.0,3.0,10,38,12,0,0
USA,0,1984,107,0.2803738317757009,25.0,176.0,71.0,12.0,6.0,10,39,8,1,0
USA,0,1988,117,0.2649572649572649,24.0,175.0,72.0,8.0,4.0,10,46,6,0,0
USA,0,1992,148,0.3378378378378378,26.0,175.0,72.0,6.0,2.0,12,56,11,0,0
USA,0,1994,148,0.3513513513513513,26.0,176.0,73.0,11.0,5.0,12,59,13,1,0
USA,0,1998,186,0.4354838709677419,26.0,174.0,73.0,13.0,6.0,14,68,13,1,0
USA,0,2002,202,0.4306930693069307,27.0,175.0,73.0,13.0,6.0,15,78,34,1,2
USA,0,2006,204,0.4264705882352941,26.0,175.0,72.0,34.0,10.0,15,83,25,1,2
USA,0,2010,212,0.4339622641509434,27.0,175.0,74.0,25.0,9.0,15,84,37,1,2
USA,0,2014,222,0.4504504504504504,27.0,175.0,73.0,37.0,9.0,15,94,28,1,2
FIN,0,1924,17,0.0588235294117647,29.0,173.0,70.0,0.0,0.0,6,11,11,0,0
FIN,0,1928,18,0.0555555555555555,28.0,172.0,70.0,11.0,4.0,5,10,4,0,0
FIN,0,1932,7,0.0,28.0,172.0,69.0,4.0,2.0,3,6,3,0,0
FIN,0,1936,19,0.0,25.0,173.0,69.0,3.0,1.0,5,10,6,0,0
FIN,0,1948,24,0.0,28.0,175.0,68.0,6.0,1.0,5,12,6,0,0
FIN,0,1952,50,0.1,26.0,175.0,69.0,6.0,1.0,7,16,9,0,0
FIN,0,1956,31,0.1290322580645161,27.0,172.0,68.0,9.0,3.0,6,16,7,0,0
FIN,0,1960,48,0.125,27.0,172.0,69.0,7.0,3.0,6,18,8,0,0
FIN,0,1964,51,0.1176470588235294,26.0,173.0,69.0,8.0,2.0,7,23,10,0,0
FIN,0,1968,52,0.1538461538461538,25.0,173.0,69.0,10.0,3.0,7,24,5,0,0
FIN,0,1972,50,0.14,26.0,175.0,71.0,5.0,1.0,6,21,5,0,0
FIN,0,1976,47,0.1914893617021276,26.0,176.0,71.0,5.0,0.0,8,26,7,0,0
FIN,0,1980,52,0.1538461538461538,26.0,177.0,73.0,7.0,2.0,7,24,9,0,0
FIN,0,1984,45,0.1111111111111111,25.0,180.0,75.0,9.0,1.0,6,20,13,0,0
FIN,0,1988,53,0.1320754716981132,26.0,178.0,72.0,13.0,4.0,7,22,7,0,0
FIN,0,1992,62,0.2096774193548387,25.0,177.0,69.0,7.0,4.0,8,30,7,0,0
FIN,0,1994,61,0.2295081967213114,26.0,177.0,70.0,7.0,3.0,8,31,6,0,0
FIN,0,1998,85,0.4,25.0,175.0,70.0,6.0,0.0,10,34,12,0,0
FIN,0,2002,98,0.3673469387755102,26.0,176.0,71.0,12.0,2.0,11,41,7,0,0
FIN,0,2006,90,0.3444444444444444,27.0,176.0,72.0,7.0,4.0,11,36,9,0,0
FIN,0,2010,91,0.3626373626373626,27.0,176.0,71.0,9.0,0.0,10,41,5,0,0
FIN,0,2014,99,0.3333333333333333,27.0,176.0,70.0,5.0,0.0,9,41,5,0,0
NOR,0,1924,14,0.0714285714285714,26.0,175.0,70.0,0.0,0.0,5,10,17,0,0
NOR,0,1928,25,0.12,25.0,176.0,70.0,17.0,4.0,5,9,15,1,0
NOR,0,1932,19,0.0526315789473684,26.0,176.0,70.0,15.0,6.0,5,9,10,1,0
NOR,0,1936,31,0.1935483870967742,27.0,176.0,70.0,10.0,3.0,6,13,15,0,0
NOR,0,1948,49,0.0816326530612244,29.0,175.0,71.0,15.0,7.0,7,19,10,1,0
NOR,0,1952,73,0.1643835616438356,27.0,176.0,71.0,10.0,4.0,8,21,16,0,0
NOR,0,1956,45,0.1777777777777777,28.0,176.0,71.0,16.0,7.0,6,20,4,1,0
NOR,0,1960,29,0.1379310344827586,26.0,177.0,72.0,4.0,2.0,6,17,6,0,0
NOR,0,1964,58,0.1206896551724138,25.0,177.0,72.0,6.0,3.0,9,24,15,0,0
NOR,0,1968,65,0.1692307692307692,25.0,177.0,72.0,15.0,3.0,8,27,14,0,0
NOR,0,1972,67,0.1641791044776119,26.0,177.0,71.0,14.0,6.0,8,29,12,1,0
NOR,0,1976,41,0.1707317073170731,25.0,179.0,72.0,12.0,2.0,7,29,7,0,0
NOR,0,1980,63,0.1428571428571428,25.0,179.0,73.0,7.0,3.0,7,28,10,0,0
NOR,0,1984,58,0.1379310344827586,25.0,180.0,73.0,10.0,1.0,8,28,9,0,0
NOR,0,1988,63,0.1587301587301587,25.0,179.0,74.0,9.0,3.0,7,32,5,0,0
NOR,0,1992,79,0.240506329113924,25.0,178.0,74.0,5.0,0.0,11,45,17,0,0
NOR,0,1994,87,0.2413793103448276,25.0,178.0,74.0,17.0,7.0,10,48,23,1,2
NOR,0,1998,75,0.36,27.0,178.0,72.0,23.0,8.0,10,48,22,1,2
NOR,0,2002,77,0.3506493506493506,29.0,178.0,72.0,22.0,8.0,11,49,24,1,2
NOR,0,2006,67,0.3134328358208955,29.0,178.0,71.0,24.0,12.0,10,47,19,1,2
NOR,0,2010,95,0.2631578947368421,27.0,179.0,74.0,19.0,2.0,11,55,23,1,0
NOR,0,2014,110,0.2909090909090909,27.0,178.0,73.0,23.0,9.0,12,65,26,1,2
ROU,0,1928,10,0.0,27.0,175.0,70.0,0.0,0.0,1,1,0,0,0
ROU,0,1932,4,0.0,29.0,176.0,70.0,0.0,0.0,1,2,0,0,0
ROU,0,1936,15,0.0666666666666666,26.0,175.0,70.0,0.0,0.0,5,8,0,0,0
ROU,0,1948,7,0.0,24.0,175.0,70.0,0.0,0.0,1,3,0,0,0
ROU,0,1952,16,0.0,26.0,175.0,70.0,0.0,0.0,3,7,0,0,0
ROU,0,1956,19,0.3157894736842105,27.0,175.0,70.0,0.0,0.0,4,13,0,0,0
ROU,0,1964,27,0.0,25.0,175.0,73.0,0.0,0.0,4,6,0,0,0
ROU,0,1968,30,0.0333333333333333,25.0,174.0,72.0,0.0,0.0,5,9,1,0,0
ROU,0,1972,13,0.0,28.0,175.0,73.0,1.0,0.0,4,8,0,0,0
ROU,0,1976,32,0.0,25.0,176.0,74.0,0.0,0.0,4,8,0,0,0
ROU,0,1980,35,0.0571428571428571,25.0,178.0,77.0,0.0,0.0,4,9,0,0,0
ROU,0,1984,19,0.1578947368421052,23.0,176.0,74.0,0.0,0.0,6,19,0,0,0
ROU,0,1988,11,0.5454545454545454,22.0,173.0,69.0,0.0,0.0,4,12,0,0,0
ROU,0,1992,23,0.391304347826087,24.0,175.0,70.0,0.0,0.0,8,37,0,0,0
ROU,0,1994,23,0.4347826086956521,24.0,175.0,71.0,0.0,0.0,7,26,0,0,0
ROU,0,1998,16,0.25,26.0,177.0,77.0,0.0,0.0,6,22,0,0,0
ROU,0,2002,21,0.4761904761904761,23.0,174.0,70.0,0.0,0.0,8,26,0,0,0
ROU,0,2006,25,0.36,25.0,173.0,67.0,0.0,0.0,8,30,0,0,0
ROU,0,2010,28,0.5,25.0,173.0,69.0,0.0,0.0,9,26,0,0,0
ROU,0,2014,22,0.3181818181818182,25.0,176.0,73.0,0.0,0.0,8,32,0,0,0
EST,0,1928,2,0.0,27.0,175.0,70.0,0.0,0.0,1,3,0,0,0
EST,0,1936,5,0.4,32.0,174.0,69.0,0.0,0.0,4,8,0,0,0
EST,0,1992,19,0.2631578947368421,24.0,176.0,68.0,0.0,0.0,4,18,0,0,0
EST,0,1994,26,0.3461538461538461,24.0,176.0,67.0,0.0,0.0,6,21,0,0,0
EST,0,1998,20,0.25,25.0,178.0,69.0,0.0,0.0,5,17,0,0,0
EST,0,2002,17,0.1764705882352941,27.0,180.0,71.0,0.0,0.0,5,20,3,0,0
EST,0,2006,26,0.3461538461538461,26.0,178.0,69.0,3.0,1.0,6,28,3,0,0
EST,0,2010,30,0.4,27.0,176.0,68.0,3.0,3.0,4,26,1,0,0
EST,0,2014,25,0.28,26.0,179.0,71.0,1.0,0.0,6,27,0,0,0
FRA,0,1924,43,0.0465116279069767,27.0,174.0,70.0,0.0,0.0,9,16,3,0,0
FRA,0,1928,38,0.0526315789473684,27.0,174.0,71.0,3.0,0.0,8,13,1,0,0
FRA,0,1932,8,0.125,25.0,170.0,70.0,1.0,1.0,3,3,1,0,0
FRA,0,1936,28,0.0,27.0,175.0,70.0,1.0,1.0,4,6,1,0,0
FRA,0,1948,36,0.2222222222222222,27.0,175.0,70.0,1.0,0.0,7,15,5,0,0
FRA,0,1952,26,0.2307692307692307,27.0,176.0,71.0,5.0,2.0,5,15,1,0,0
FRA,0,1956,32,0.21875,25.0,175.0,71.0,1.0,0.0,6,17,0,0,0
FRA,0,1960,26,0.3076923076923077,24.0,174.0,69.0,0.0,0.0,6,21,3,0,0
FRA,0,1964,24,0.375,24.0,172.0,67.0,3.0,1.0,5,18,7,0,0
FRA,0,1968,75,0.1466666666666666,24.0,172.0,69.0,7.0,3.0,10,31,9,0,0
FRA,0,1972,40,0.175,24.0,174.0,68.0,9.0,4.0,9,24,3,0,0
FRA,0,1976,35,0.1714285714285714,25.0,174.0,69.0,3.0,0.0,8,20,1,0,0
FRA,0,1980,22,0.2727272727272727,23.0,172.0,65.0,1.0,0.0,6,16,1,0,0
FRA,0,1984,32,0.3125,25.0,175.0,69.0,1.0,0.0,7,24,3,0,0
FRA,0,1988,68,0.2205882352941176,25.0,176.0,72.0,3.0,0.0,9,35,2,0,0
FRA,0,1992,109,0.2752293577981651,25.0,174.0,69.0,2.0,1.0,12,49,9,0,0
FRA,0,1994,98,0.3061224489795918,25.0,174.0,68.0,9.0,3.0,10,45,5,0,0
FRA,0,1998,106,0.2924528301886792,26.0,175.0,71.0,5.0,0.0,12,47,8,0,0
FRA,0,2002,114,0.2368421052631578,26.0,177.0,73.0,8.0,2.0,15,54,11,0,0
FRA,0,2006,82,0.3902439024390244,27.0,174.0,69.0,11.0,4.0,10,55,9,0,0
FRA,0,2010,104,0.3557692307692308,26.0,175.0,68.0,9.0,3.0,13,63,11,0,0
FRA,0,2014,107,0.3644859813084112,26.0,175.0,69.0,11.0,2.0,12,69,15,0,0
MAR,0,1968,5,0.0,25.0,172.0,67.0,0.0,0.0,1,2,0,0,0
MAR,0,1984,4,0.0,21.0,175.0,70.0,0.0,0.0,1,2,0,0,0
MAR,0,1988,3,0.0,21.0,175.0,70.0,0.0,0.0,1,2,0,0,0
MAR,0,1992,12,0.1666666666666666,26.0,175.0,70.0,0.0,0.0,2,8,0,0,0
MAR,0,2010,1,0.0,32.0,188.0,90.0,0.0,0.0,1,2,0,0,0
MAR,0,2014,2,0.5,18.0,168.0,68.0,0.0,0.0,1,4,0,0,0
ESP,0,1936,6,0.3333333333333333,24.0,175.0,70.0,0.0,0.0,2,2,0,0,0
ESP,0,1948,6,0.0,23.0,175.0,70.0,0.0,0.0,1,3,0,0,0
ESP,0,1952,4,0.0,23.0,175.0,70.0,0.0,0.0,1,3,0,0,0
ESP,0,1956,9,0.0,25.0,176.0,70.0,0.0,0.0,3,6,0,0,0
ESP,0,1960,4,0.25,23.0,173.0,70.0,0.0,0.0,1,6,0,0,0
ESP,0,1964,6,0.0,22.0,168.0,67.0,0.0,0.0,1,3,0,0,0
ESP,0,1968,20,0.0,22.0,173.0,72.0,0.0,0.0,3,6,0,0,0
ESP,0,1972,3,0.3333333333333333,21.0,170.0,64.0,0.0,0.0,1,5,1,0,0
ESP,0,1976,4,0.0,24.0,174.0,69.0,1.0,1.0,1,3,0,0,0
ESP,0,1980,8,0.375,23.0,174.0,69.0,0.0,0.0,3,8,0,0,0
ESP,0,1984,12,0.1666666666666666,23.0,174.0,67.0,0.0,0.0,4,11,0,0,0
ESP,0,1988,12,0.4166666666666667,23.0,174.0,68.0,0.0,0.0,5,16,0,0,0
ESP,0,1992,17,0.2352941176470588,24.0,175.0,69.0,0.0,0.0,4,15,1,0,0
ESP,0,1994,13,0.3846153846153846,24.0,173.0,67.0,1.0,0.0,4,14,0,0,0
ESP,0,1998,12,0.4166666666666667,25.0,174.0,65.0,0.0,0.0,4,8,0,0,0
ESP,0,2002,7,0.4285714285714285,27.0,173.0,67.0,0.0,0.0,3,7,0,0,0
ESP,0,2006,16,0.5625,25.0,172.0,66.0,0.0,0.0,5,15,0,0,0
ESP,0,2010,18,0.4444444444444444,25.0,173.0,67.0,0.0,0.0,7,23,0,0,0
ESP,0,2014,20,0.3,26.0,174.0,69.0,0.0,0.0,7,25,0,0,0
EGY,0,1984,1,0.0,18.0,175.0,66.0,0.0,0.0,1,3,0,0,0
IRI,0,1956,3,0.0,24.0,175.0,70.0,0.0,0.0,1,3,0,0,0
IRI,0,1964,4,0.0,25.0,174.0,73.0,0.0,0.0,1,3,0,0,0
IRI,0,1968,4,0.0,27.0,173.0,73.0,0.0,0.0,1,3,0,0,0
IRI,0,1972,4,0.0,27.0,169.0,71.0,0.0,0.0,1,3,0,0,0
IRI,0,1976,4,0.0,24.0,173.0,71.0,0.0,0.0,1,3,0,0,0
IRI,0,1998,1,0.0,23.0,175.0,70.0,0.0,0.0,1,1,0,0,0
IRI,0,2002,2,0.0,25.0,175.0,78.0,0.0,0.0,2,2,0,0,0
IRI,0,2006,2,0.0,35.0,174.0,73.0,0.0,0.0,2,3,0,0,0
IRI,0,2010,4,0.25,23.0,175.0,67.0,0.0,0.0,2,5,0,0,0
IRI,0,2014,5,0.4,26.0,174.0,70.0,0.0,0.0,2,5,0,0,0
BUL,0,1936,7,0.0,26.0,175.0,70.0,0.0,0.0,2,3,0,0,0
BUL,0,1948,4,0.0,25.0,175.0,70.0,0.0,0.0,3,5,0,0,0
BUL,0,1952,10,0.0,24.0,175.0,70.0,0.0,0.0,2,6,0,0,0
BUL,0,1956,7,0.1428571428571428,25.0,175.0,70.0,0.0,0.0,2,7,0,0,0
BUL,0,1960,7,0.4285714285714285,25.0,175.0,69.0,0.0,0.0,2,7,0,0,0
BUL,0,1964,7,0.5714285714285714,27.0,171.0,66.0,0.0,0.0,2,9,0,0,0
BUL,0,1968,6,0.6666666666666666,27.0,165.0,63.0,0.0,0.0,2,8,0,0,0
BUL,0,1972,4,0.0,25.0,171.0,68.0,0.0,0.0,2,6,0,0,0
BUL,0,1976,29,0.0,26.0,176.0,71.0,0.0,0.0,4,9,0,0,0
BUL,0,1980,8,0.0,22.0,177.0,73.0,0.0,0.0,3,6,1,0,0
BUL,0,1984,16,0.0625,24.0,176.0,72.0,1.0,0.0,5,11,0,0,0
BUL,0,1988,27,0.074074074074074,25.0,176.0,73.0,0.0,0.0,7,17,0,0,0
BUL,0,1992,30,0.2666666666666666,24.0,176.0,73.0,0.0,0.0,7,27,0,0,0
BUL,0,1994,17,0.4117647058823529,24.0,176.0,70.0,0.0,0.0,7,22,0,0,0
BUL,0,1998,19,0.5789473684210527,23.0,172.0,65.0,0.0,0.0,6,22,1,0,0
BUL,0,2002,23,0.4347826086956521,25.0,171.0,65.0,1.0,1.0,7,27,3,0,0
BUL,0,2006,21,0.4761904761904761,27.0,171.0,65.0,3.0,0.0,8,25,1,0,0
BUL,0,2010,19,0.3684210526315789,26.0,173.0,68.0,1.0,0.0,6,26,0,0,0
BUL,0,2014,18,0.2777777777777778,26.0,175.0,70.0,0.0,0.0,6,27,0,0,0
ITA,0,1924,23,0.0,25.0,175.0,70.0,0.0,0.0,4,5,0,0,0
ITA,0,1928,13,0.0,26.0,175.0,71.0,0.0,0.0,5,6,0,0,0
ITA,0,1932,12,0.0,28.0,171.0,70.0,0.0,0.0,4,6,0,0,0
ITA,0,1936,40,0.125,26.0,175.0,70.0,0.0,0.0,7,11,0,0,0
ITA,0,1948,54,0.0555555555555555,28.0,175.0,70.0,0.0,0.0,9,21,1,0,0
ITA,0,1952,33,0.1515151515151515,28.0,176.0,70.0,1.0,1.0,6,17,2,0,0
ITA,0,1956,65,0.1846153846153846,25.0,175.0,71.0,2.0,1.0,8,22,3,0,0
ITA,0,1960,28,0.25,24.0,173.0,69.0,3.0,1.0,6,17,1,0,0
ITA,0,1964,61,0.1311475409836065,26.0,173.0,70.0,1.0,0.0,9,25,4,0,0
ITA,0,1968,47,0.1702127659574468,26.0,173.0,70.0,4.0,0.0,8,24,4,0,0
ITA,0,1972,44,0.0681818181818181,26.0,175.0,73.0,4.0,4.0,9,21,5,0,0
ITA,0,1976,58,0.1896551724137931,24.0,175.0,71.0,5.0,2.0,9,27,4,0,0
ITA,0,1980,46,0.2608695652173913,24.0,174.0,69.0,4.0,1.0,8,28,2,0,0
ITA,0,1984,74,0.2027027027027027,25.0,175.0,71.0,2.0,0.0,9,33,2,0,0
ITA,0,1988,58,0.2758620689655172,25.0,175.0,71.0,2.0,2.0,8,35,5,0,0
ITA,0,1992,107,0.2616822429906542,25.0,175.0,71.0,5.0,2.0,11,49,14,0,0
ITA,0,1994,104,0.25,26.0,174.0,71.0,14.0,4.0,11,53,20,1,0
ITA,0,1998,113,0.3008849557522124,27.0,175.0,73.0,20.0,7.0,13,54,10,1,0
ITA,0,2002,109,0.4220183486238532,27.0,173.0,68.0,10.0,2.0,12,66,13,0,0
ITA,0,2006,179,0.4078212290502793,27.0,174.0,70.0,13.0,4.0,15,79,11,1,0
ITA,0,2010,109,0.3669724770642202,28.0,174.0,69.0,11.0,5.0,13,69,5,0,0
ITA,0,2014,110,0.3909090909090909,27.0,173.0,69.0,5.0,1.0,13,75,8,0,0
AZE,0,1998,4,0.5,22.0,169.0,61.0,0.0,0.0,1,3,0,0,0
AZE,0,2002,4,0.25,24.0,173.0,66.0,0.0,0.0,2,3,0,0,0
AZE,0,2006,2,0.5,28.0,172.0,61.0,0.0,0.0,1,1,0,0,0
AZE,0,2010,2,0.5,33.0,178.0,70.0,0.0,0.0,1,4,0,0,0
AZE,0,2014,3,0.3333333333333333,24.0,175.0,76.0,0.0,0.0,2,3,0,0,0
RUS,0,1994,113,0.336283185840708,25.0,175.0,71.0,0.0,0.0,12,56,23,0,0
RUS,0,1998,122,0.3524590163934426,26.0,176.0,71.0,23.0,11.0,12,52,18,1,2
RUS,0,2002,151,0.4370860927152318,26.0,175.0,72.0,18.0,9.0,15,62,13,1,2
RUS,0,2006,174,0.425287356321839,26.0,175.0,72.0,13.0,5.0,15,75,22,1,2
RUS,0,2010,175,0.4628571428571428,26.0,176.0,71.0,22.0,8.0,15,77,15,1,2
RUS,0,2014,213,0.4131455399061033,26.0,176.0,72.0,15.0,3.0,15,94,33,1,2
ARG,0,1928,10,0.0,28.0,177.0,70.0,0.0,0.0,1,1,0,0,0
ARG,0,1948,9,0.0,21.0,175.0,70.0,0.0,0.0,2,5,0,0,0
ARG,0,1952,12,0.0833333333333333,23.0,175.0,70.0,0.0,0.0,2,7,0,0,0
ARG,0,1960,6,0.1666666666666666,25.0,175.0,70.0,0.0,0.0,2,8,0,0,0
ARG,0,1964,12,0.0833333333333333,28.0,176.0,71.0,0.0,0.0,3,8,0,0,0
ARG,0,1968,5,0.6,21.0,172.0,68.0,0.0,0.0,1,5,0,0,0
ARG,0,1972,2,0.0,20.0,171.0,67.0,0.0,0.0,1,3,0,0,0
ARG,0,1976,8,0.0,19.0,175.0,70.0,0.0,0.0,2,5,0,0,0
ARG,0,1980,13,0.0,24.0,176.0,70.0,0.0,0.0,3,8,0,0,0
ARG,0,1984,18,0.2777777777777778,21.0,177.0,70.0,0.0,0.0,3,12,0,0,0
ARG,0,1988,15,0.3333333333333333,20.0,177.0,72.0,0.0,0.0,4,16,0,0,0
ARG,0,1992,20,0.25,23.0,176.0,71.0,0.0,0.0,5,21,0,0,0
ARG,0,1994,10,0.6,20.0,175.0,67.0,0.0,0.0,2,11,0,0,0
ARG,0,1998,2,0.5,21.0,173.0,69.0,0.0,0.0,2,6,0,0,0
ARG,0,2002,11,0.2727272727272727,23.0,173.0,71.0,0.0,0.0,5,17,0,0,0
ARG,0,2006,9,0.4444444444444444,24.0,174.0,69.0,0.0,0.0,5,13,0,0,0
ARG,0,2010,7,0.4285714285714285,28.0,173.0,69.0,0.0,0.0,3,11,0,0,0
ARG,0,2014,7,0.4285714285714285,27.0,176.0,71.0,0.0,0.0,2,10,0,0,0
BLR,0,1994,33,0.3636363636363636,24.0,173.0,66.0,0.0,0.0,7,29,2,0,0
BLR,0,1998,59,0.2542372881355932,27.0,175.0,70.0,2.0,0.0,9,29,2,0,0
BLR,0,2002,64,0.3125,27.0,174.0,69.0,2.0,0.0,9,38,1,0,0
BLR,0,2006,28,0.5,28.0,171.0,63.0,1.0,0.0,7,27,1,0,0
BLR,0,2010,47,0.2978723404255319,28.0,176.0,71.0,1.0,0.0,6,28,3,0,0
BLR,0,2014,26,0.4230769230769231,29.0,172.0,67.0,3.0,1.0,5,31,6,0,0
GRE,0,1936,1,0.0,20.0,175.0,70.0,0.0,0.0,2,2,0,0,0
GRE,0,1948,1,0.0,27.0,175.0,70.0,0.0,0.0,1,2,0,0,0
GRE,0,1952,3,0.0,31.0,175.0,70.0,0.0,0.0,1,2,0,0,0
GRE,0,1956,3,0.0,36.0,175.0,70.0,0.0,0.0,1,3,0,0,0
GRE,0,1964,3,0.0,23.0,176.0,73.0,0.0,0.0,1,3,0,0,0
GRE,0,1968,3,0.0,25.0,179.0,75.0,0.0,0.0,2,5,0,0,0
GRE,0,1972,3,0.0,20.0,175.0,74.0,0.0,0.0,1,2,0,0,0
GRE,0,1976,4,0.0,23.0,175.0,71.0,0.0,0.0,2,5,0,0,0
GRE,0,1980,3,0.0,19.0,173.0,72.0,0.0,0.0,1,2,0,0,0
GRE,0,1984,6,0.0,22.0,177.0,76.0,0.0,0.0,2,4,0,0,0
GRE,0,1988,6,0.1666666666666666,21.0,175.0,72.0,0.0,0.0,2,9,0,0,0
GRE,0,1992,8,0.125,22.0,176.0,71.0,0.0,0.0,3,12,0,0,0
GRE,0,1994,9,0.2222222222222222,26.0,176.0,72.0,0.0,0.0,5,9,0,0,0
GRE,0,1998,13,0.2307692307692307,27.0,180.0,79.0,0.0,0.0,6,11,0,0,0
GRE,0,2002,10,0.4,26.0,175.0,73.0,0.0,0.0,5,16,0,0,0
GRE,0,2006,5,0.4,27.0,176.0,77.0,0.0,0.0,3,8,0,0,0
GRE,0,2010,7,0.4285714285714285,28.0,174.0,72.0,0.0,0.0,3,10,0,0,0
GRE,0,2014,7,0.2857142857142857,24.0,176.0,74.0,0.0,0.0,4,10,0,0,0
CMR,0,2002,1,0.0,29.0,198.0,54.0,0.0,0.0,1,2,0,0,0
TUR,0,1936,6,0.0,22.0,175.0,70.0,0.0,0.0,2,3,0,0,0
TUR,0,1948,4,0.0,21.0,175.0,70.0,0.0,0.0,1,3,0,0,0
TUR,0,1956,4,0.0,24.0,175.0,72.0,0.0,0.0,1,3,0,0,0
TUR,0,1960,2,0.0,25.0,172.0,69.0,0.0,0.0,1,3,0,0,0
TUR,0,1964,5,0.0,28.0,173.0,69.0,0.0,0.0,1,3,0,0,0
TUR,0,1968,11,0.0,22.0,171.0,68.0,0.0,0.0,2,5,0,0,0
TUR,0,1976,9,0.0,22.0,170.0,68.0,0.0,0.0,2,6,0,0,0
TUR,0,1984,7,0.0,19.0,176.0,69.0,0.0,0.0,2,3,0,0,0
TUR,0,1988,8,0.0,21.0,175.0,69.0,0.0,0.0,2,5,0,0,0
TUR,0,1992,8,0.0,23.0,175.0,69.0,0.0,0.0,2,5,0,0,0
